Real Imaginary
12.214550464917547 27.320868162449813
14.403310470075539 32.62313236925003
17.070779448092384 38.957168682469145
20.342509110222693 46.51374245997364
24.38323571745584 55.510975140657195
29.410001602032313 66.19285649810094
35.70896838202504 78.8233162680202
43.65590632598123 93.67281149257231
53.73902329649816 110.99306946457236
66.58007601718208 130.97440153779473
82.94487787259717 153.6798820628561
103.72711698596355 178.95385140170424
129.88145118143152 206.31222796056045
162.2791764360663 234.8425786813453
201.47462126892597 263.17110448833927
247.4164136862084 289.57519036570847
299.2105730862708 312.2985648701563
355.09410154399586 330.03094375005617
412.7293809633034 342.3769597233504
469.7593930046428 350.07684519808856
524.3873761919472 354.85236751733476
575.727280980255 358.9704079546377
623.8307854153816 364.7557235464487
669.4797320355433 374.2474842287985
713.9035809632046 389.05990066897317
758.5411857787115 410.40014364849037
804.8921926183064 439.16386302988576
854.4515960070968 476.04553725641716
908.7016023701943 521.6302795487692
969.1355499034318 576.4558009962528
1037.2960471791341 641.0445263319931
1114.8166591940976 715.9095897177853
1203.4611715187557 801.5383914491318
1305.15672753205 898.356061953797
1422.0176040441895 1006.6698401713393
1556.3556844783923 1126.5946262078003
1710.6722776424504 1257.960129990066
1887.624220634506 1400.2013582342634
2089.9556736331256 1552.2369011779963
2320.3863369965397 1712.3437629088737
2581.447942585949 1878.0432376592332
2875.2649559559313 2046.0189558661507
3203.2835842345303 2212.0942593518557
3565.96589307966 2371.299048593635
3962.4820859111883 2518.05291970385
4390.450460510945 2646.4786741936896
4845.785399687409 2750.8369575156717
5322.711889962146 2826.0416677285148
5813.985181526067 2868.1847728526263
6311.3166542710405 2874.979843463228
6805.960183038809 2846.0365984901864
7289.372243234111 2782.907821404452
7753.838985509306 2688.8982544357336
8192.972545156968 2568.676851293424
8602.013280978834 2427.771713210061
8977.921148541267 2272.0402845349467
9319.281998808472 2107.1957320880706
9626.081815144435 1938.442519835493
9899.410368749133 1770.2419110787152
10141.149036500501 1606.2011600626047
10353.682422693717 1449.0632612351535
10539.656523607482 1300.7674512295364
10701.791813497568 1162.5516105957147
10842.749641387165 1035.0729401141482
10965.044698141766 918.5299663243975
11070.99409090457 812.7752413731238
11162.693559162219 717.4131663996321
11242.012552974622 631.8809707475345
11310.601536187745 555.5131718809988
11369.906532284005 487.5911176122337
11421.187375359026 427.37978054604395
11465.537284632826 374.15409359602427
11503.902249733415 327.21697807946117
11537.099335193785 285.9109536797356
11565.833437413356 249.62491503302132
11590.712305207187 217.79736036339787
11612.259807866305 189.91708767601048
11630.927535170247 165.5221432763925
11647.104866372196 144.19761722454942
11661.127667168053 125.57272779859926
11673.285777013463 109.31751725644165
11683.829441843296 95.13938875499551
11692.974834437682 82.77964406252362
11700.908789587995 72.01012911404108
11707.792865771182 62.630055649483324
11713.766830320295 54.46303897175652
11718.951651627172 47.354371728113165
11723.452069945677 41.168539553099244
11727.358807905224 35.78697485973764
11730.75047281266 31.106038832758344
