Real Imaginary
19.940072095050272 36.13387812517788
23.593691080869945 42.40835687117397
27.996698970192558 49.70342630790681
33.3148139879963 58.15245476541612
39.751107438344434 67.8907852220753
47.55256755711779 79.04725447213724
57.0159394333906 91.73132678222598
68.49111377535581 106.01476882470418
82.37927651036986 121.90722818721264
99.12180628965113 139.32626100206483
119.17494016234372 158.06467997542754
142.96541268817612 177.76178087815703
170.82499369973314 197.8896027362229
202.90848937321996 217.76908709629447
239.11036554151715 236.63036021617418
279.0064511317995 253.72238214686814
321.85188868480486 268.4588200258393
366.6564927298026 280.56525843678367
412.3325443465579 290.1809247053413
457.8789333186757 297.8779501724397
502.54838197672075 304.5916695213398
545.9530701870924 311.4897603829718
588.0923355900312 319.82621305760154
629.3159643899193 330.82095028872516
670.2527691951643 345.5858776561036
711.7339016615148 365.097333906782
754.7303795553922 390.20229512899624
800.3128370019031 421.64232466924886
849.6332640850983 460.08169515526805
903.9243802757571 506.1304459469453
964.5111476734035 560.3569860621785
1032.829257937713 623.287377781688
1110.446093013311 695.3897324327497
1199.0800434299651 777.0426603850046
1300.6139201184587 868.4869323532106
1417.097490782283 969.7598714813845
1550.733030418602 1080.612902998395
1703.836462653672 1200.414508707916
1878.765643945372 1328.0438821468824
2077.8073235695733 1461.7850189515552
2303.0162872122773 1599.2366186753616
2556.005295397308 1737.2592040224952
2837.6935683238826 1871.9855674499481
3148.034750737158 1998.9213650391787
3485.7607460286836 2113.1562405734653
3848.191362556555 2209.6898997943645
4231.1651210897 2283.852395089165
4629.137499872095 2331.7683363794195
5035.466432872786 2350.7902145052844
5442.864963575223 2339.8176330619926
5843.95905906926 2299.4344020988938
6231.859828194613 2231.832670501449
6600.6553084617835 2140.5411431861135
6945.749288054816 2030.0163623619835
7264.014201142145 1905.1783511082172
7553.767103786712 1770.970045951716
7814.60894389993 1631.9990843482387
8047.181498605859 1492.2913174313474
8252.894637934525 1355.1582424146823
8433.664709443612 1223.1616697911306
8591.689384381618 1098.1498734364668
8729.27015075986 981.338424380368
8848.68322600055 873.4127927625635
8952.093424086934 774.6357301143493
9041.502732485573 684.9484146361023
9118.724926829924 604.0593049083618
9185.378446330598 531.518264744194
9242.891207119043 466.7758725185979
9292.512567672475 409.2291717111428
9335.329031563058 358.2557489244577
9372.2813817116 313.238196575554
9404.18177832958 273.5809231559058
9431.72995314553 238.7210472883778
9455.528043084916 208.13483676548833
9476.09387472728 181.34087896699924
9493.872677193625 157.90091956639841
9509.247297542446 137.41909261747725
9522.547042982837 119.5400888684441
9534.055295110431 103.94666794998163
9544.016044509533 90.35680942644422
9552.639487130447 78.5207125389729
9560.106811786753 68.21778996215302
9566.574293985594 59.253752749569536
9572.176796916592 51.457848233829814
9577.030766783568 44.68028701031728
9581.236797261197 38.78987690431665
9584.881826881357 33.671869140370355
9588.04102360808 29.226013362481723
9590.779402657556 25.364812593181387
9593.15321662718 22.011965834263123
