Real Imaginary
15.822503584979877 31.933476934182934
18.730957817049056 37.82250872095405
22.26440291494434 44.763627215788276
26.57437255637719 52.92288768152366
31.85279761107475 62.48042519362287
38.34226302309078 73.6245268661352
46.347510940503284 86.54076611393911
56.24694879117597 101.39404583064986
68.50149513950402 118.30114508155651
83.65590980971847 137.2918017263761
102.32491687430893 158.25831645403912
125.15376581559912 180.8982546161549
152.74254872937945 204.6629229338516
185.52937067632644 228.7350597023809
223.6433691075106 252.06773667432782
266.76433414485024 273.5128104063563
314.050267535038 292.0406627335154
364.1951055041735 307.00472829497727
415.6374196955827 318.35968017976325
466.8687740841094 326.7403781216569
516.7345693199052 333.3658121117385
564.6250647064861 339.8145227216737
610.5157935910233 347.76768892459734
654.8866718214068 358.8062571848568
698.5843362758565 374.30091305141707
742.6865410826489 395.3874697858708
788.4015106563579 422.9971204855046
837.0103933884723 457.90962554410254
889.8465696995628 500.8066636665787
948.3007872266419 552.3128841617444
1013.84172448645 613.01950331154
1088.0440133951392 683.489128071822
1172.6179942045023 764.2418743880577
1269.436791636521 855.722940088717
1380.5565903575002 958.2514777163208
1508.225403126004 1071.9504906715108
1654.874404487195 1196.6579811565418
1823.0843613055065 1331.821077958155
2015.5182871183606 1476.3776928458278
2234.810873534002 1628.6346148640166
2483.4064921070076 1786.1567861854867
2763.3418231868095 1945.689181832714
3075.9775938469647 2103.138728597181
3421.696950111231 2253.646477952161
3799.604522230637 2391.7764303594818
4207.276702060748 2511.8338682987846
4640.623912602719 2608.3017816981164
5093.922450575479 2676.3522093984116
5560.05170014489 2712.358587871577
6030.933205373705 2714.3175033855628
6498.12073076328 2682.0940798639995
6953.450770026197 2617.43736882878
7389.646208930501 2523.7622168306525
7800.7788543241995 2405.7454086458456
8182.533972874794 2268.819070849508
8532.267297195525 2118.653655650002
8848.886026635439 1960.707711331962
9132.609643146516 1799.891905222885
9384.671777915966 1640.3625527777178
9607.015439486402 1485.4343674591778
9802.017850071954 1337.5872040945862
9972.264328626956 1198.5366564554788
10120.377022565151 1069.3405209467587
10248.895228900337 950.5189489756435
10360.199259120845 842.1728903023243
10456.468204718172 744.0915480377562
10539.66234479927 655.844313100431
10611.522314447508 576.8559198686573
10673.578849770114 506.4655755752404
10727.16855511912 443.9718793651011
10773.45251900902 388.66576888160773
10813.435685868006 339.85376018184314
10847.985687895376 296.8735594553438
10877.850401363852 259.1038407860096
10903.673867920092 225.9696752340212
10926.010462602806 196.94480282348835
10945.337336480987 171.55167975735642
10962.065243709012 149.36001490522287
10976.547902786187 129.9843318610355
10989.090055599576 113.08095170080226
10999.954386074522 98.34468167331649
11009.36744995944 85.50541093479356
11017.524752881798 74.32475101475843
11024.595098051632 64.59281157235456
11030.724309438057 56.125167500723
11036.038421749301 48.76004858928733
11040.646415499863 42.35576539919317
11044.642563967616 36.788372900849225
11048.108448893034 31.949565340608206
11051.114693235922 27.74479065894291
