Real Imaginary
17.81582209858209 33.334553049756565
21.080296907118246 39.24718626925923
25.027080711898662 46.152118565857826
29.811749361835815 54.18769071055856
35.62691476879913 63.49769738975524
42.70968362802363 74.22391543625561
51.34899718738011 86.49421426456804
61.89131876373125 100.40489239986692
74.74200197498172 115.99611096466988
90.35821422919247 133.22023414283126
109.2278358701513 151.90503958878816
131.828162032926 171.71757962747196
158.56005349332582 192.13985535896603
189.65936300241503 212.4728927057104
225.09900919115125 231.88756767620077
264.50954370416355 249.53331638163104
307.15556862985915 264.6963960508782
351.9988414927605 276.972284557902
397.85102674414253 286.39724488751824
443.58006620349204 293.48946387396484
488.307700172214 299.1838525123202
531.5405582673911 304.68810234326605
573.2098704259583 311.31413795085734
613.6327376738457 320.33603608211786
653.4299287077642 332.9017366394832
693.4360823797481 349.9997496807374
734.6261469115451 372.46596371848915
778.0676572495682 401.01138816670465
824.8983175580802 436.25478744531745
876.3234621945586 478.7496255979458
933.6267967723611 528.9994949504439
998.1884180828013 587.4592610653855
1071.50508165896 654.520694843225
1155.2083042370343 730.4819579415557
1251.0758993159657 815.500553690688
1361.0319561826095 909.5297542130355
1487.129254236893 1012.2394851760703
1631.5069707848093 1122.9245526652987
1796.3157994219305 1240.406207692078
1983.6029987070742 1362.9374467955604
2195.152419115665 1488.1278320517615
2432.2802538415326 1612.909009334506
2695.596807233447 1733.5656583920604
2984.7575911285535 1845.8556467917788
3298.241297599771 1945.2348139066223
3633.2031399583416 2027.1844077656244
3985.4536287436554 2087.614128631411
4349.599754400283 2123.286809045661
4719.356709888973 2132.1915724531023
5087.999552817931 2113.7907162405777
5448.88779153288 2069.0863274142603
5795.975537773136 2000.4914406711896
6124.223945666036 1911.5346591532245
6429.85944614953 1806.4612397311662
6710.459998178046 1689.8072393223429
6964.888218263359 1566.0152163322805
7193.114312095599 1439.1371586297025
7395.979724769262 1312.6430807127888
7574.947158403281 1189.3307228005337
7731.869973715481 1071.3173348713322
7868.799743764232 960.0888519666963
7987.838663038662 856.58261838995
8091.035208911116 761.284282782962
8180.316863875438 674.3251243752228
8257.451986555268 595.5713351170155
8324.033032628784 524.7009512655885
8381.474392875798 461.26704750071707
8431.019520776028 404.7476268440547
8473.753404788384 354.58362284056784
8510.617626523188 310.2068409818052
8542.426180208793 271.05972176451866
8569.880920470634 236.6086668280509
8593.585992270755 206.35243808816128
8614.060924128755 179.82688254911463
8631.752275572371 156.60698870738227
8647.043856948987 136.30706169500667
8660.26561100599 118.57961979625529
8671.70128053167 103.11346464528798
8681.59499852091 89.63125806579554
8690.156936059571 77.88684568266484
8697.568134485946 67.66249646129985
8703.984636240164 58.766173894239756
8709.541015499639 51.028914909203664
8714.353396577038 44.30236359660444
8718.522035848766 38.45648602176367
8722.133532016811 33.37747769502053
8725.262719880584 28.96586515932429
8727.974294472842 25.134796416378627
8730.32420529148 21.808510632008332
8732.360854305249 18.92097504712581
