Real Imaginary
18.94409784666552 34.65511887860609
22.41314433144529 40.72488287163735
26.602299953244007 47.79228522486177
31.67345032787694 55.98964446355796
37.825773498094584 65.45159043702283
45.30253588763877 76.30659969733719
54.39724929890894 88.66403535841962
65.45743484561517 102.59553711734016
78.883120742997 118.1100297189838
95.11588597705347 135.1228245519177
114.61318987079423 153.42171439134086
137.8028531699747 172.63686476136152
165.01538468286248 192.22622990635685
196.39891134999857 211.49223383219203
231.83283288634965 229.6447713951968
270.86841005063667 245.91583053849786
312.7292600722368 259.71112505997803
356.39334339423556 270.76092361873924
400.7493840008236 279.2203608078998
444.7876317721307 285.6816041575036
487.76821093565576 291.0939500679143
529.3217666436293 296.623962449907
569.4685646787465 303.50492840931247
608.5731881073921 312.9170202940928
647.2671158340706 325.9172261587187
686.3693117635072 343.4166042611029
726.8235469180961 366.19041841993726
769.6591935527383 394.90438753237777
815.9741487756589 430.14352778642785
866.9348294202416 472.4348029267982
923.7874070911653 522.2587357223481
987.8750079609028 580.0476085728734
1060.6563729344823 646.1691092258551
1143.7218933936836 720.894764504695
1238.802813177725 804.352760931363
1347.7687429973998 896.4652147131611
1472.607636102609 996.871001323843
1615.3813349926731 1104.8372129078489
1778.149218605994 1219.1654194009848
1962.8530889933973 1338.1032061362887
2171.1591706700915 1459.2765876962796
2404.258907548024 1579.663848427145
2662.639675071083 1695.6342988349702
2945.8490389263443 1803.0738059617347
3252.2894398496683 1897.6101419101292
3579.0897291551746 1974.9338911633247
3922.100116622869 2031.1865931793154
4276.04316314889 2063.362844181018
4634.825061487192 2069.6563917599806
4991.974739806999 2049.6807458719636
5341.145054422455 2004.516217769433
5676.593108141471 1936.5727216989985
5993.562577422952 1849.2987979137588
6288.517430790397 1746.7979993274687
6559.213051670526 1633.4249082134565
6804.624569598309 1513.4241682563684
7024.7737916458245 1390.6539182438398
7220.502720147258 1268.4095152357515
7393.236137430565 1149.342248707742
7544.763682857834 1035.4546595527945
7677.058518019846 928.1491161630233
7792.138498736123 828.3073089432435
7891.968128795401 736.3825964005429
7978.395376894071 652.4924327532806
8053.115890662217 576.5030203964345
8117.6572794310605 508.1022103927264
8173.377147988021 446.85938813790136
8221.46988226442 392.272772975459
8262.978482239112 343.80547439179975
8298.808847349977 300.9120288910407
8329.744794687127 263.05719253155
8356.462738976068 229.72863177779075
8379.545420910257 200.44493816744512
8399.494378749487 174.760150796673
8416.741056419298 152.2657386388291
8431.656562050981 132.59078873611716
8444.560158957418 115.40097229857922
8455.726604712965 100.39671874953086
8465.392466135792 87.31091483736684
8473.761537282811 75.90635795573367
8481.009479799952 65.97312543616565
8487.287793777406 57.32597076124592
8492.727214875813 49.801819876896545
8497.440621215908 43.25741312495209
8501.525522060865 37.56711839122958
8505.066189992996 32.62092697895205
8508.13548919776 28.3226339944888
8510.79644459256 24.588198531337003
8513.103589785444 21.344274788395573
8515.104126099177 18.526902801593867
