Real Imaginary
14.862567449433213 30.845176232225317
17.659037535198603 36.550533990917295
21.0583358097258 43.27800078005051
25.206836598266015 51.18964086887492
30.289989528448405 60.461622684267276
36.54230372635534 71.27866708769947
44.25861732107431 83.82377911976823
53.805518220035474 98.26117687269306
65.63043803671431 114.71005060738192
80.2638575682795 133.20712964444135
98.30730898725498 153.65778127415518
120.3971607066436 175.77960188842061
147.1335043849296 199.05010721216104
178.9684030931603 222.68059707254554
216.06235530528798 245.64724962139127
258.1425005815542 266.8085766488526
304.42124915882266 285.1146620037588
353.638287352241 299.8675478628037
404.2524975369313 310.9461085502202
454.74072624772407 318.9012635402095
503.9011936129673 324.8783231796931
551.0570297953084 330.4043245552915
596.1118803889299 337.13268007595116
639.4801434478704 346.6337722227009
681.9538037859271 360.2754241705583
724.5658976170405 379.19001662317226
768.4861317487463 404.29945455128166
814.9589911411111 436.3659140923303
865.2792438900397 476.0446788201672
920.7941336683703 523.9256879537558
982.9217349618015 580.5580269262442
1053.177229043578 646.4557437192107
1133.2011059573474 722.0849843876266
1224.7846686461883 807.8326771390093
1329.8885670505483 903.9567742260396
1450.6495656556406 1010.5180170410672
1589.3695983394618 1127.2937776559365
1748.4797288786792 1253.676123673717
1930.4704058339403 1388.559167400702
2137.7791054941245 1530.22517442608
2372.6281017490965 1676.2446778819633
2636.809874362207 1823.412224172776
2931.4265948269185 1967.744711094257
3256.603418178438 2104.570899303709
3611.2114443609557 2228.7352790633536
3992.6512084970773 2334.9243031348515
4396.755097357139 2418.097806544009
4817.860306900041 2473.977465128734
5249.078940737275 2499.5166279746227
5682.751424764958 2493.263544021681
6111.024504556235 2455.5417467115963
6526.461449082974 2388.4073641739924
6922.583019741601 2295.39290101349
7294.2570369230925 2181.093489663536
7637.894073915238 2050.6792611203327
7951.451752915167 1909.4196876012545
8234.28566095838 1762.2864493637776
8486.90302421664 1613.6712478188078
8710.676014360715 1467.2253446280295
8907.560396688574 1325.805933812714
9079.849155941138 1191.5031474664036
9229.975309456291 1065.719123164995
9360.36635443465 949.2739757257093
9473.345464234662 842.5195665501715
9571.071043445761 745.4483596829186
9655.505437922022 657.790123267418
9728.404354024804 579.0933109082478
9791.320011932099 508.7906638052022
9845.612687737403 446.25016371462584
9892.466788471078 390.81324847040287
9932.908827748539 341.8224549862876
9967.825605260381 298.6405953714308
9997.981570208194 260.6633510142655
10024.034815926889 227.3268842248793
10046.551460984118 198.11177449302244
10066.018365334361 172.5443169046876
10082.854243973079 150.1959870687609
10097.419301498849 130.6816833785852
10110.0235380621 113.65720157326567
10120.933883499702 98.8162738976919
10130.380310815384 85.88741041179269
10138.561068259403 74.63070798966861
10145.647154644867 64.83473862932458
10151.786147341256 56.31358890571465
10157.105477805922 48.904093488843515
10161.715236160433 42.463285003265575
10165.710574440114 36.8660680683874
10169.173767779426 32.003115533319644
10172.175983867615 27.778978480075864
10174.778803384088 24.110397583822554
