Real Imaginary
14.585693244614546 30.0034011660833
17.25222439742306 35.60161783829642
20.495208698378555 42.21727552570735
24.455966338254925 50.01651040275256
29.314383164560105 59.18191738285784
35.299259992051745 69.90786668059297
42.70033332583009 82.39127092387494
51.88105458674695 96.81561423904606
63.28991798045186 113.32561433394307
77.46601323975725 131.98996815261899
95.0314990826411 152.75101538886312
116.66039629472894 175.36404734306484
143.01132783819259 199.33665564357435
174.61533317245699 223.88998534519976
211.72361877208135 247.97532524453945
254.14629025932834 270.3813783360695
301.1436754767236 289.9464155349497
351.4438776416868 305.8405445031073
403.42763846129947 317.82717564984785
455.44540076510685 326.3937881898477
506.1574349372419 332.6909366438957
554.7744194780629 338.3106362211303
601.1344433009554 345.0048480222923
645.6348949908975 354.44784247230706
689.0876629821952 368.0973722740673
732.5670778081233 387.1541473194272
777.292612290912 412.58783061428153
824.5589785226936 445.1930357151057
875.7080890935554 485.648261805943
932.1307504837127 534.5626465163903
995.2862158398382 592.5042217424113
1066.730438660849 660.0081172676008
1148.1465333850747 737.5649577266722
1241.372603502528 825.5899108730194
1348.4225998002905 924.3725191086503
1471.495395471209 1034.0072798354497
1612.966088335577 1154.3054168763233
1775.352015667062 1284.6897939827227
1961.2445891371885 1424.0777952445274
2173.1975588927976 1570.761446299129
2413.5637220699464 1722.2999777455595
2684.2766437991177 1875.446742447165
2986.5827926294887 2026.1382739248475
3320.742974795877 2169.575613918175
3685.7387450527754 2300.423386619573
4079.0356868323624 2413.13738795641
4496.4646422385495 2502.406012939215
4932.276794861935 2563.6585386858965
5379.4042803955535 2593.5633433792173
5829.916789818481 2590.423923052104
6275.617130162505 2554.3900625845495
6708.6813240663 2487.4370977366953
7122.236277617769 2393.117877495517
7510.785538957924 2276.142093764261
7870.433975271653 2141.8691752714626
8198.909694775124 1995.8058180968414
8495.420369255873 1843.1806375959934
8760.401994545411 1688.6372449475996
8995.220379157081 1536.05540825724
9201.874716515953 1388.4862280030059
9382.735864586695 1248.1744229893395
9540.335502596228 1116.6376401036619
9677.209575645898 994.7759193571922
9795.791351823722 882.990690488584
9898.345447071802 781.2994410327916
9986.933140904539 689.4380541847241
10063.40001410278 606.9472196316037
10129.378455651104 533.2422685416221
10186.299303081294 467.6675309340391
10235.408464707361 409.5371863289854
10277.785681148946 358.1648754949175
10314.363588031465 312.8842953189844
10345.945970521465 273.0627741250553
10373.224604399973 238.10952687649515
10396.794411440467 207.47998130162316
10417.166866311665 180.67728047885905
10434.781715996498 157.25181970803857
10450.017139333699 136.79946956449248
10463.198504237589 118.95897099953399
10474.60588761637 103.40885758296133
10484.480517482076 89.86415892595598
10493.030284380991 78.07306249044171
10500.43445392001 67.81365344342728
10506.847696128974 58.89080973840195
10512.403531980986 51.13329873182049
10517.21728325577 44.39109958650187
10521.388599349835 38.5329602812286
10525.003623656983 33.444187533162406
10528.136852685913 29.024661039485967
10530.852733007458 25.1870591639854
