Real Imaginary
19.03523219211815 34.56078741916175
22.524704696542685 40.58325130541543
26.73645672117873 47.58705030628319
31.83186899275924 55.69959764080018
38.00898404860615 65.04933757496472
45.508905852458255 75.75707467484911
54.62138129359711 87.92288029413947
65.68777450039784 101.60752579604433
79.09856477121058 116.80787349358016
95.28127616193322 133.426921378264
114.67384316487042 151.24164130564986
137.6787844074311 169.8755542897573
164.59662351782413 188.78759117488116
195.54409478065395 207.29220269325745
230.37356300685687 224.62426420772107
268.6210086748668 240.05217546203318
309.51315455136387 253.02328764202338
352.052046956558 263.3045614391505
395.1677291767292 271.0719250292461
437.8994433547871 276.91503043361814
479.55210826565275 281.75637999394405
519.7872335240847 286.71663934267997
558.6372413421877 292.9724198999937
596.4604251616599 301.64435089838656
633.8669748190147 313.7322163661465
671.6439295689378 330.0942112393252
710.6961650375542 351.45657884358997
752.0094424655979 378.4379474255257
796.6341233076987 411.5757676930537
845.6847359806887 451.34665685823865
900.3498531942365 498.1761101913815
961.9072191959921 552.435357582431
1031.7397388051595 614.4243281790489
1111.3482878863 684.3402147773107
1202.3571598372487 762.2314822765487
1306.5073662253035 847.9377567966181
1425.6321491385731 941.0172162958617
1561.6082738040766 1040.665167904921
1716.2764723224377 1145.630616380117
1891.325526507007 1254.1417409420073
2088.137773017278 1363.8558141079975
2307.60006044779 1471.8530846971314
2549.893613590078 1574.6956386168633
2814.2879101749068 1668.5688749531103
3098.974849726911 1749.512913224542
3400.9857603850332 1813.7335568667468
3716.2301346008803 1857.960067677614
4039.6782206209873 1879.796283460038
4365.68113310896 1878.0009841133744
4688.389260386919 1852.6397434006583
5002.203639191813 1805.074829215725
5302.185784516305 1737.7953328645447
5584.362970353017 1654.124570136806
5845.893447393337 1557.8642236939263
6085.088986100987 1452.93885327014
6301.319489924999 1343.0921725076403
6494.839611324089 1231.6651609580242
6666.57956339155 1121.4640046805762
6817.935203213592 1014.7089750844167
6950.581018450649 913.0459353452587
7066.318140488448 817.5995125914677
7166.96041855106 729.0489231111147
7254.255706301923 647.7116521373043
7329.836522265075 573.6248892829577
7395.193360772531 506.61876432854393
7451.664322164578 446.37859011132264
7500.435739163072 392.49546773396764
7542.549661239076 344.50590668968954
7578.915172997028 301.9217808537237
7610.321455126046 264.2521892531267
7637.451219669128 231.01878384590222
7660.8936810500745 201.76598344925034
7681.156594097842 176.06729086929406
7698.677137145756 153.52871585924714
7713.831575387247 133.79010521996284
7726.943734014694 116.52500500082071
7738.29236276114 101.43953206743136
7748.117498171765 88.2706125052883
7756.6259376311355 76.78384948181183
7763.995936870384 66.77120954410452
7770.381234960244 58.04866008724855
7775.914500559876 50.45384841631745
7780.710282198739 43.843881453166645
7784.867534631512 38.09324222560079
7788.471783359153 33.09186281797044
7791.596980490999 28.74336187179677
7794.307097296331 24.963446764945928
7796.657492023029 21.67847531463254
7798.696085759748 18.824168516147527
7800.464374179093 16.344463896649593
