Real Imaginary
22.08834645241175 37.92492220547882
26.064619134001013 44.335125010219286
30.83563350688977 51.74704575136258
36.5699243720083 60.280921630691196
43.471312093154545 70.05500816684544
51.78398059245119 81.17665648098794
61.79626068000101 93.7294277513169
73.84137870248595 107.75556825395066
88.29257034327938 123.23375334860864
105.54910684767064 140.05327041753574
126.0093734216629 157.98798728040057
150.027955328635 176.67653252334233
177.85674262893582 195.61844829471377
209.57608698813937 214.19797438873042
245.03039791037278 231.74491422463393
283.79008715538816 247.63330344085585
325.1629008482422 261.4037788982708
368.2674523297139 272.8802395979079
412.16094734953003 282.24516760158815
455.99088276279565 290.04795407631053
499.12993172044645 297.1441495249047
541.2611805599591 304.58825196681954
582.4021597557808 313.515120392212
622.8779469304122 325.0410030454319
663.2657248310129 340.20052161067974
704.3335368392094 359.9204612159089
746.9890282475922 385.0212979304826
792.2454232996454 416.23415664765093
841.205443316604 454.2221562333483
895.060254666841 499.5981177892468
955.0992163477755 552.933530292961
1022.7261180939179 614.7557209888043
1099.477887889249 685.5313268576768
1187.0418692941573 765.6346995926685
1287.2674758118555 855.3001835033829
1402.167268137016 954.5576684513221
1533.9013629008969 1063.1518096046505
1684.7378136973368 1180.4471791460044
1856.9806537203235 1305.32467860464
2052.85735991382 1436.0789450007862
2274.3595618088943 1570.3320274543955
2523.0359764329596 1704.984465010429
2799.745660803785 1836.2293484667814
3104.3926745938456 1959.6553661091805
3435.678312920815 2070.4581529401817
3790.9200268311156 2163.763255005034
4165.990862281273 2235.039183506068
4555.423637477142 2280.550276957413
4952.697565642905 2297.775719036184
5350.685802392042 2285.713849944543
5742.201885956119 2245.0067550030453
6120.555950461976 2177.8571116049266
6480.028822614639 2087.7559550585593
6816.194812861941 1979.0802179377008
7126.06294039847 1856.6396055337666
7408.046950481783 1725.2495883260078
7661.804213453006 1589.3864177190342
7887.996658637798 1452.9515584692188
8088.024690257503 1319.1467321726616
8263.773223878929 1190.4427844743411
8417.393917583948 1068.6171290482712
8551.134012001658 954.8337533578361
8667.212222022723 849.7436774013112
8767.736200406536 753.5895566486631
8854.65349594258 666.303906611824
8929.727577970029 587.595209313216
8994.531401355614 517.0196333538422
9050.452410524784 454.03834606895623
9098.704373926721 398.06167376851073
9140.342766378282 348.4819589774977
9176.2814864347 304.69711813438425
9207.30950279775 266.1268051694546
9234.10660103848 232.22286308628205
9257.257796157786 202.47547738659924
9277.266233671977 176.41617825828493
9294.564561181283 153.6185966445621
9309.524844513982 133.6976723683652
9322.467150347586 116.30784206442027
9333.666936900567 101.14059822268713
9343.361396978242 87.92170376417484
9351.754890722746 76.40826434479277
9359.02359359975 66.38579831818322
9365.319471387867 57.665397829063714
9370.773679954942 50.08104034931769
9375.499474365488 43.48708524618807
9379.594699835372 37.75597239893205
9383.14392640752 32.776127662857974
9386.220279969999 28.450071728928844
9388.887014288206 24.6927235801849
9391.198861945892 21.429886497726574
