Real Imaginary
20.046084282062544 35.877546724138234
23.70245214022582 42.07306684645135
28.105038894531628 49.26814460154342
33.41757104965989 57.59115339105715
39.84017068386909 67.17151376221537
47.6155234898152 78.13120827310637
57.03420873229231 90.57204611556767
68.43747727004403 104.55769974737963
82.21475548248557 120.09000068631188
98.79202021836974 137.08017374266797
118.60635694729908 155.31796534970482
142.06234415197906 174.4451458555903
169.4686938307958 193.94413965827144
200.96004178075123 213.1557907310642
236.4187864227444 231.339238700193
275.422185699053 247.77797766273665
317.2436825037831 261.91872782268695
360.9273466865626 273.50973092960874
405.42959904563617 282.69471992167337
449.79370035378804 290.0287573112534
493.3071960138695 296.4107743926337
535.6010214041278 302.95927141979416
576.6754259963492 310.87414310874965
616.8654585837452 321.322607404055
656.7737029931859 335.36862021991465
697.1977723892229 353.94585223144946
739.0708848249229 377.8625107680695
783.4231833582376 407.82303751500916
831.3637199843504 444.4538746906629
884.0790741229682 488.32449083039285
942.8434124728092 539.9584595504539
1009.0350255816834 599.8317913146938
1084.1549450972025 668.3569960517449
1169.843567134572 745.851910697516
1267.891045024121 832.4926230558875
1380.236550874983 928.2502854410006
1508.9504710949977 1032.8126180428173
1656.1924758505766 1145.4927946412229
1824.1376582459607 1265.131452628999
2014.8632874341197 1390.0018680737044
2230.191101772137 1517.73360613936
2471.485496685543 1645.2752914982796
2739.4171274212404 1768.920792903007
3033.7140550264808 1884.4225223037288
3352.9365638509225 1987.2079119702878
3694.3229312437866 2072.698699604454
4053.7558977579774 2136.708498882425
4425.8880549212945 2175.8675509645013
4804.437325855053 2188.0036297353695
5182.6261945197 2172.4045490633143
5553.701744125417 2129.905905882411
5911.451390329718 2062.784351494331
6250.630388437116 1974.4801390635187
6567.241260683656 1869.2079772041352
6858.642569853051 1751.5313083064657
7123.501385838161 1625.9696912959555
7361.629439014019 1496.6879617730258
7573.7529792764035 1367.2891517107485
7761.262784918282 1240.709592874635
7925.979088197825 1119.1990683427723
8069.952155104927 1004.3620465294048
8195.306909664592 897.2360072711587
8304.131183829762 798.3868333436945
8398.402073436528 708.0067039343446
8479.942752359857 626.0052313473506
8550.40193875406 552.0888991685838
8611.249123855103 485.8269574581927
8663.78001877467 426.70391358352674
8709.128052879647 374.1598693778607
8748.278968181658 327.6204577148572
8782.086524570339 286.5182467107885
8811.28805957279 250.30737385174348
8836.51916618604 218.472958556932
8858.327106515871 190.53659097353977
8877.182809471056 166.05894784049548
8893.491443162795 144.64036369693224
8907.6016347254 125.91999579465406
8919.813452557168 109.57406494758078
8930.385283058287 95.31352967648884
8939.539735803864 82.88145324869996
8947.468704359298 72.05024802978883
8954.337698877423 62.61892464130202
8960.289553843944 54.410430947569765
8965.44760141432 47.2691346694474
8969.918388568343 41.05848082556118
8973.794005216309 35.65883914288358
8977.154080577171 30.96554541852144
8980.067496614305 26.887133284027954
8982.593859977329 23.343747950526616
8984.784767639316 20.26573056079321
