Real Imaginary
17.422472885790082 33.15561273242406
20.606874252414656 39.09405648637554
24.45904189771364 46.047143860925274
29.1331043276595 54.16238073084618
34.82098288967687 63.5956763113075
41.76061894314869 74.5045383297721
50.24451334380211 87.03679586943133
60.62717983912781 101.31328762328195
73.32893125816923 117.40302791713285
88.8317940831151 135.2901154130685
107.6615340794361 154.83365293437478
130.34857933644588 175.72582444982436
157.36169124157342 197.4592122058821
189.01391668894647 219.32120273828758
225.3524722844692 240.43713611305307
266.06117922323983 259.87842768023825
310.41782004412465 276.83198550298977
357.3459188048732 290.7958417028169
405.57183493483126 301.7392711001727
453.8522896384118 310.16605570226704
501.20190000558915 317.0552501356001
547.0506659855872 323.70580157447046
591.2973685225418 331.54652865750705
634.2705347663972 341.97269853354663
676.6368221179425 356.2434505628223
719.2991567624861 375.44291243196784
763.3130427710867 400.48807985459655
809.832495512232 432.16115697665913
860.084976467452 471.1477555732095
915.368989789368 518.0688823876474
977.0667694689039 573.5002733753092
1046.665349520516 637.976184289362
1125.780593147874 711.9764576702142
1216.1796160013319 795.896251988356
1319.797185765321 889.9979244224426
1438.741120750275 994.3447582944352
1575.2806034428015 1108.71696835672
1731.8099607463 1232.5120921519554
1910.7793087329092 1364.6348152636524
2114.583233051393 1503.3856725517473
2345.400372862478 1646.363778022091
2604.9815698636426 1790.4050158903528
2894.3931410621635 1931.5823278601783
3213.735013005943 2065.296205390909
3561.869375485602 2186.4779801880254
3936.2101862469835 2289.9133205132043
4332.631015531297 2370.668326464916
4745.5416193023375 2424.570078797304
5168.158540870273 2448.6666402088163
5592.954951424127 2441.579922393047
6012.230812199735 2403.6770879230303
6418.711842594099 2337.0221669547573
6806.077654048777 2245.11873362455
7169.339134406042 2132.499869867097
7505.024641497344 2004.2481620589829
7811.178725671842 1865.5298916102886
8087.211636223497 1721.208065722753
8333.655121366432 1575.569122473891
8551.880267996487 1432.1691252055386
8743.82186404139 1293.784250524381
8911.73788398016 1162.439579975915
9058.01759921306 1039.488123477736
9185.040385562252 925.7155062879091
9295.080233318193 821.4517542245645
9390.247633062061 726.6778922130752
9472.459786769425 641.1204093940433
9543.430880967047 564.3306028968838
9604.67562149531 495.7484287229304
9657.5208332114 434.75201551416393
9703.12138556086 380.6947406304802
9742.477898075635 332.93200087186284
9776.454589576915 290.83974261365944
9805.796291528512 253.8265944578609
9831.144098144865 221.34116342381208
9853.049423316885 192.87576823218106
9871.986420527814 167.9676193170922
9888.36283113971 146.19822738313454
9902.529384517522 127.19163357919827
9914.78789886942 110.61190255634821
9925.39823714617 96.16020033646987
9934.584266355821 83.57168682934808
9942.538956705108 72.61238291098832
9949.428742500128 63.076119663892676
9955.397251769033 54.78163881376944
9960.56849725295 47.569885401816066
9965.049608325618 41.30151376302882
9968.933171777919 35.85461393675314
9972.299239270757 31.122656162659947
9975.217050538033 27.01264492252963
9977.746513977727 23.443470171691246
