Real Imaginary
10.187970318508405 24.921659738847328
12.049508424358137 29.84668474041492
14.310591652651404 35.766336729245104
17.078072591244247 42.87795111603154
20.494542334485683 51.41273142247193
24.75184444715208 61.637396430154766
30.109405557680283 73.85242472422132
36.91830983386811 88.38381977225978
45.651198536844845 105.56348558754861
56.93576559511649 125.69096233317836
71.58461656175386 148.96712199716052
90.6051396291802 175.39064325285602
115.15958957303516 204.6154852578606
146.43252760326536 235.7897719963331
185.36566250183554 267.4390842535558
232.26668408386462 297.5084186197791
286.4068168678864 323.6872120129623
345.84444798187144 344.0353241956645
407.70868000319774 357.6998824160009
468.93767547489745 365.3380028490511
527.134082301624 368.9749000808355
581.1050871353614 371.3941009303571
630.9039102321717 375.429947688031
677.5131639754267 383.4850597567304
722.4319327088848 397.36182038524237
767.3490775673399 418.3190302996062
813.9574346084038 447.2238397853789
863.8853665748605 484.70820624882117
918.7007419797743 531.2893768875119
979.9500514272405 587.4460925369513
1049.2095212247252 653.6558080587799
1128.1362115788252 730.400986609121
1218.5134977581138 818.1508823699227
1322.288077171828 917.3226262984598
1441.5960837236894 1028.2232956698517
1578.7750062013981 1150.9734592956372
1736.3565172774715 1285.4126188726852
1917.033467723586 1430.9881564904229
2123.592653441383 1586.6320249982919
2358.8041660214503 1750.633617571518
2625.2591003795433 1920.5229403545552
2925.1512502877285 2092.984808353933
3260.00628020179 2263.830907570705
3630.3742460983303 2428.059836306846
4035.5173703786068 2580.0324662351504
4473.141537333091 2713.778025855984
4939.231457327508 2823.4238265381555
5428.048853803404 2903.710933799119
5932.334816509913 2950.5267479994527
6443.721372044407 2961.3646589531204
6953.310977436143 2935.621538119959
7452.340421708881 2874.6703949240527
7932.822988074686 2781.692297026294
8388.068634309535 2661.303768279779
8813.014016606625 2519.055936063487
9204.340014440582 2360.8979431057614
9560.398080983914 2192.6881418822923
9880.996121559081 2019.8101162975006
10167.1053416635 1846.9183231605766
10420.544424741449 1677.810177564797
10643.683057892084 1515.40310799224
10839.189904167522 1361.7871468946964
11009.835271874797 1218.3236835738392
11158.34809190036 1085.7657857952333
11287.320584043804 964.3820791736014
11399.151321022364 854.072601958778
11496.017113319533 754.4703302076477
11579.865181231 665.0258980058977
11652.41867713509 585.0755261876741
11715.190288360434 513.8935994378984
11769.500136788096 450.7320034170492
11816.495397289342 394.8485174576752
11857.169974198185 345.52645730950064
11892.383237636177 302.0875168363985
11922.87727934115 263.8994572693683
11949.292450511088 230.37999034877717
11972.181135110532 200.99792520477192
11992.019825302414 175.27241011947328
12009.219626837541 152.77090211351356
12024.135349827719 133.10633734855372
12037.073347179747 115.93384907352622
12048.298257717663 100.9472819606318
12058.038799311023 87.87567698365095
12066.492742721075 76.47984481642878
12073.831181532676 66.54910408406514
12080.202198694878 57.89823038879084
12085.734016494069 50.36464020072101
12090.537704512588 43.805818348022726
12094.70950934681 38.096987320463995
12098.332860515056 33.12900964906802
