Real Imaginary
12.693615705081246 27.793849398030964
14.992660060754087 33.14952372246091
17.801404768926055 39.52688758205388
21.25237690943568 47.1068253988816
25.51790927312196 56.092887359167264
30.82249934265606 66.70809807813967
37.4580629524089 79.18697510930257
45.80157576239605 93.75991649338916
56.333138467299804 110.62616033010758
69.64980715307794 129.91093425435977
86.46620671720564 151.6032385674602
107.58725766566536 175.47486573222028
133.83345337062318 200.99137118478228
165.90072495875503 227.24335972320375
204.1543881505005 252.947663191959
248.39713419764942 276.5772439797113
297.70444926342117 296.6501539915812
350.44669433807474 312.1276867859319
404.5636647941004 322.77513967106927
458.0253316642133 329.3103478160674
509.29295821677374 333.26046635566445
557.5950148312432 336.60682144208783
602.952076498694 341.3926001520998
646.0168907733226 349.43952002031966
687.848956161733 362.2227647389991
729.7169460025026 380.87331787749974
772.9688774569464 406.2483414317395
818.969490806297 439.01941123852816
869.0868337322158 479.74943357536216
924.7083388013014 528.9464521853948
987.2713536782916 587.0923710206059
1058.2984083409665 654.6484768551795
1139.431285795018 732.0402068751291
1232.4598920722833 819.6228593400992
1339.3423490423802 917.6290426023633
1462.2121106174768 1026.0982118707454
1603.3666330682126 1144.7890197574498
1765.230612729554 1273.0766915291201
1950.2855414254325 1409.8404747278694
2160.957032481039 1553.350535101468
2399.453005566762 1701.1693036801016
2667.5505190878666 1850.0884716098103
2966.3377717406856 1996.1279654442976
3295.9307285760033 2134.6247362781965
3655.199475969158 2260.4338919064253
4041.553931826743 2368.2499652254364
4450.845871655797 2453.031715573911
4877.437796296757 2510.483849103882
5314.465167207675 2537.52222779263
5754.279556576792 2532.63677527622
6189.016625793366 2496.0769955275914
6611.199612579445 2429.819268760891
7014.27914101553 2337.323135562842
7393.027712581379 2223.129340212843
7743.745056211638 2092.380396575761
8064.274240151724 1950.3479671366954
8353.863812679903 1802.0336748439283
8612.930065051376 1651.8810974549494
8842.77535263688 1503.6076008636164
9045.308269638945 1360.142876381658
9222.796058058795 1223.649223436639
9377.664453854999 1095.595629205064
9512.348351086943 976.8605963970255
9629.189112653625 867.8443905191563
9730.370591563615 768.5776209484208
9817.884887234151 678.8185157180128
9893.519455856962 598.1353754819775
9958.8585636962 525.973478153744
10015.293651192445 461.7073767469792
10064.038648298949 404.6803846175295
10106.147508284317 354.23334891171044
10142.532175913038 309.72479105306337
10173.979899373642 270.5442963088177
10201.169278739342 236.12076320450782
10224.68476601284 205.92683806805658
10245.029536653368 179.48059300646156
10262.636775293215 156.34527224331305
10277.87948597213 136.1277365496889
10291.078969093121 118.47607728990482
10302.512116993717 103.07674639816521
10312.417676686995 89.65145140741814
10321.001617942604 77.95399043285222
10328.44173123521 67.7671461792813
10334.891565483349 58.899716644326375
10340.483801257202 51.183729953919965
10345.33314194531 44.47186904985996
10349.538793547496 38.63511665761887
10353.186593385122 33.56062046355081
10356.350839040473 29.149771465826273
10359.0958611411 25.31648407348992
